tanggal,provinsi,harga_asli,harga_prediksi,error,abs_error
2023-05-01,Kalimantan Tengah,15586.0,16566.021,980.021484375,980.021484375
2023-05-01,Sumatera Barat,15600.0,13791.966,-1808.0341796875,1808.0341796875
2023-05-01,Kalimantan Utara,15650.0,14686.806,-963.1943359375,963.1943359375
2023-05-01,Papua Barat,16417.0,14192.342,-2224.658203125,2224.658203125
2023-05-01,Kalimantan Selatan,17577.0,16757.143,-819.857421875,819.857421875
2023-05-01,Maluku Utara,15540.0,14270.464,-1269.5361328125,1269.5361328125
2023-05-01,Sulawesi Tenggara,13429.0,13866.095,437.0947265625,437.0947265625
2023-05-01,Gorontalo,13392.0,12980.441,-411.55859375,411.55859375
2023-05-01,Bali,13333.0,13058.572,-274.427734375,274.427734375
2023-05-01,Lampung,12231.0,14184.667,1953.6669921875,1953.6669921875
2023-05-01,Nusa Tenggara Barat,12250.0,14297.175,2047.1748046875,2047.1748046875
2023-05-01,Aceh,12726.0,13038.702,312.7021484375,312.7021484375
2023-05-01,Banten,12375.0,13072.062,697.0615234375,697.0615234375
2023-05-01,Sumatera Selatan,12488.0,13767.706,1279.7060546875,1279.7060546875
2023-05-01,Sulawesi Barat,12567.0,14047.295,1480.294921875,1480.294921875
2023-05-01,D.I Yogyakarta,12620.0,13062.976,442.9755859375,442.9755859375
2023-05-01,Bengkulu,12850.0,13075.119,225.119140625,225.119140625
2023-05-01,Jawa Barat,12661.0,12915.655,254.6552734375,254.6552734375
2023-05-01,Jawa Timur,12692.0,13803.575,1111.5751953125,1111.5751953125
2023-05-01,Sulawesi Selatan,12738.0,13978.346,1240.345703125,1240.345703125
2023-05-01,Jawa Tengah,12897.0,13100.039,203.0390625,203.0390625
2023-05-01,DKI Jakarta,12917.0,13031.387,114.38671875,114.38671875
2023-05-01,Sumatera Utara,13494.0,13750.633,256.6328125,256.6328125
2023-05-01,Jambi,13064.0,12924.398,-139.6015625,139.6015625
2023-05-02,Kalimantan Barat,14786.0,15345.505,559.5048828125,559.5048828125
2023-05-02,Kepulauan Bangka Belitung,13971.0,14346.653,375.6533203125,375.6533203125
2023-05-02,Riau,14041.0,14129.879,88.87890625,88.87890625
2023-05-02,Sulawesi Utara,13750.0,13833.243,83.2431640625,83.2431640625
2023-05-02,Nusa Tenggara Timur,14273.0,14301.805,28.8046875,28.8046875
2023-05-02,Kepulauan Riau,14614.0,14215.103,-398.8974609375,398.8974609375
2023-05-02,Maluku,15314.0,14237.185,-1076.8154296875,1076.8154296875
2023-05-02,Kalimantan Selatan,17577.0,16770.361,-806.638671875,806.638671875
2023-05-02,Kalimantan Timur,15252.0,15480.665,228.6650390625,228.6650390625
2023-05-02,Papua,15958.0,14262.895,-1695.10546875,1695.10546875
2023-05-02,Kalimantan Tengah,15586.0,16579.727,993.7265625,993.7265625
2023-05-02,Kalimantan Utara,15650.0,14700.925,-949.0751953125,949.0751953125
2023-05-02,Sumatera Barat,15735.0,13800.785,-1934.21484375,1934.21484375
2023-05-02,Papua Barat,16571.0,14201.879,-2369.12109375,2369.12109375
2023-05-02,Sulawesi Tengah,13458.0,13926.208,468.2080078125,468.2080078125
2023-05-02,Maluku Utara,15600.0,14283.628,-1316.3720703125,1316.3720703125
2023-05-02,Gorontalo,13392.0,12989.971,-402.029296875,402.029296875
2023-05-02,Bali,13333.0,13067.476,-265.5244140625,265.5244140625
2023-05-02,Sulawesi Tenggara,13249.0,13874.857,625.857421875,625.857421875
2023-05-02,Lampung,12267.0,14199.27,1932.26953125,1932.26953125
2023-05-02,Aceh,12774.0,13047.613,273.61328125,273.61328125
2023-05-02,Banten,12375.0,13080.938,705.9384765625,705.9384765625
2023-05-02,Sumatera Selatan,12400.0,13776.558,1376.5576171875,1376.5576171875
2023-05-02,Bengkulu,12850.0,13083.983,233.9833984375,233.9833984375
2023-05-02,Sulawesi Barat,12567.0,14056.201,1489.201171875,1489.201171875
2023-05-02,Jambi,13018.0,12934.538,-83.4619140625,83.4619140625
2023-05-02,Nusa Tenggara Barat,12250.0,14309.261,2059.2607421875,2059.2607421875
2023-05-02,Jawa Barat,12670.0,12926.555,256.5546875,256.5546875
2023-05-02,Jawa Timur,12736.0,13815.86,1079.8603515625,1079.8603515625
2023-05-02,Sulawesi Selatan,12759.0,13987.142,1228.1416015625,1228.1416015625
2023-05-02,Jawa Tengah,12889.0,13111.719,222.71875,222.71875
2023-05-02,DKI Jakarta,12917.0,13040.514,123.513671875,123.513671875
2023-05-02,Sumatera Utara,13505.0,13759.512,254.51171875,254.51171875
2023-05-02,D.I Yogyakarta,12620.0,13071.899,451.8994140625,451.8994140625
2023-05-03,Kepulauan Riau,13860.0,14229.675,369.6748046875,369.6748046875
2023-05-03,Sulawesi Tengah,13458.0,13934.829,476.8291015625,476.8291015625
2023-05-03,Riau,14081.0,14138.874,57.8740234375,57.8740234375
2023-05-03,Sulawesi Utara,13750.0,13841.887,91.88671875,91.88671875
2023-05-03,Nusa Tenggara Timur,14341.0,14312.676,-28.32421875,28.32421875
2023-05-03,Maluku,15050.0,14251.069,-798.9306640625,798.9306640625
2023-05-03,Kalimantan Barat,14800.0,15357.886,557.8857421875,557.8857421875
2023-05-03,Kalimantan Tengah,15586.0,16593.18,1007.1796875,1007.1796875
2023-05-03,Kalimantan Timur,15252.0,15494.318,242.318359375,242.318359375
2023-05-03,Kalimantan Utara,15650.0,14714.864,-935.1357421875,935.1357421875
2023-05-03,Papua,16125.0,14272.906,-1852.09375,1852.09375
2023-05-03,Sumatera Barat,15806.0,13809.458,-1996.5419921875,1996.5419921875
2023-05-03,Papua Barat,16313.0,14211.271,-2101.728515625,2101.728515625
2023-05-03,Gorontalo,13392.0,12999.289,-392.7109375,392.7109375
2023-05-03,Maluku Utara,15489.0,14296.614,-1192.3857421875,1192.3857421875
2023-05-03,Kepulauan Bangka Belitung,13829.0,14360.998,531.998046875,531.998046875
2023-05-03,Kalimantan Selatan,17577.0,16783.291,-793.708984375,793.708984375
2023-05-03,Sulawesi Tenggara,13196.0,13883.48,687.48046875,687.48046875
2023-05-03,Nusa Tenggara Barat,12250.0,14321.176,2071.17578125,2071.17578125
2023-05-03,Lampung,12287.0,14213.706,1926.7060546875,1926.7060546875
2023-05-03,Aceh,12741.0,13056.361,315.361328125,315.361328125
2023-05-03,Banten,12375.0,13089.657,714.6572265625,714.6572265625
2023-05-03,Bengkulu,12816.0,13092.688,276.6884765625,276.6884765625
2023-05-03,Sumatera Selatan,12518.0,13785.259,1267.2587890625,1267.2587890625
2023-05-03,Jambi,13018.0,12944.44,-73.5595703125,73.5595703125
2023-05-03,Bali,13250.0,13076.222,-173.7783203125,173.7783203125
2023-05-03,Sulawesi Barat,12633.0,14064.971,1431.970703125,1431.970703125
2023-05-03,Jawa Barat,12638.0,12937.192,299.1923828125,299.1923828125
2023-05-03,Jawa Timur,12760.0,13827.844,1067.84375,1067.84375
2023-05-03,Sulawesi Selatan,12821.0,13995.801,1174.80078125,1174.80078125
2023-05-03,Jawa Tengah,12863.0,13123.11,260.1103515625,260.1103515625
2023-05-03,DKI Jakarta,12917.0,13049.456,132.4560546875,132.4560546875
2023-05-03,Sumatera Utara,13464.0,13768.237,304.2373046875,304.2373046875
2023-05-03,D.I Yogyakarta,12620.0,13080.657,460.6572265625,460.6572265625
2023-05-04,Sulawesi Tengah,13500.0,13943.31,443.3095703125,443.3095703125
2023-05-04,Riau,14054.0,14147.729,93.728515625,93.728515625
2023-05-04,Nusa Tenggara Timur,14159.0,14323.381,164.380859375,164.380859375
2023-05-04,Sulawesi Utara,13750.0,13850.384,100.3837890625,100.3837890625
2023-05-04,Kepulauan Riau,14614.0,14244.082,-369.91796875,369.91796875
2023-05-04,Kalimantan Barat,14800.0,15369.954,569.9541015625,569.9541015625
2023-05-04,Maluku,15440.0,14264.777,-1175.22265625,1175.22265625
2023-05-04,Kalimantan Tengah,15586.0,16606.373,1020.373046875,1020.373046875
2023-05-04,Kalimantan Timur,15346.0,15507.754,161.75390625,161.75390625
2023-05-04,Papua,15958.0,14282.762,-1675.23828125,1675.23828125
2023-05-04,Sumatera Barat,15763.0,13817.981,-1945.0185546875,1945.0185546875
2023-05-04,Kalimantan Utara,15813.0,14728.62,-1084.3798828125,1084.3798828125
2023-05-04,Papua Barat,16313.0,14220.517,-2092.4833984375,2092.4833984375
2023-05-04,Gorontalo,13475.0,13008.396,-466.603515625,466.603515625
2023-05-04,Maluku Utara,15600.0,14309.423,-1290.5771484375,1290.5771484375
2023-05-04,Kepulauan Bangka Belitung,13883.0,14375.176,492.17578125,492.17578125
2023-05-04,Kalimantan Selatan,18318.0,16795.928,-1522.072265625,1522.072265625
2023-05-04,Sulawesi Tenggara,13258.0,13891.959,633.958984375,633.958984375
2023-05-04,Nusa Tenggara Barat,12250.0,14332.915,2082.9150390625,2082.9150390625
2023-05-04,Lampung,12267.0,14227.972,1960.9716796875,1960.9716796875
2023-05-04,Aceh,12729.0,13064.939,335.939453125,335.939453125
2023-05-04,Banten,12375.0,13098.218,723.2177734375,723.2177734375
2023-05-04,Bengkulu,12836.0,13101.231,265.2314453125,265.2314453125
2023-05-04,Sumatera Selatan,12576.0,13793.808,1217.8076171875,1217.8076171875
2023-05-04,Jambi,13018.0,12954.102,-63.8984375,63.8984375
2023-05-04,Bali,13375.0,13084.804,-290.1962890625,290.1962890625
2023-05-04,Sulawesi Barat,12633.0,14073.602,1440.6015625,1440.6015625
2023-05-04,Jawa Timur,12668.0,13839.517,1171.5166015625,1171.5166015625
2023-05-04,Jawa Barat,12670.0,12947.56,277.5595703125,277.5595703125
2023-05-04,Sulawesi Selatan,12804.0,14004.322,1200.322265625,1200.322265625
2023-05-04,Jawa Tengah,12829.0,13134.207,305.20703125,305.20703125
2023-05-04,DKI Jakarta,12917.0,13058.209,141.208984375,141.208984375
2023-05-04,Sumatera Utara,13497.0,13776.808,279.8076171875,279.8076171875
2023-05-04,D.I Yogyakarta,12620.0,13089.241,469.2412109375,469.2412109375
2023-05-05,Sulawesi Tengah,13500.0,13951.646,451.646484375,451.646484375
2023-05-05,Gorontalo,13558.0,13017.284,-540.7158203125,540.7158203125
2023-05-05,Riau,14099.0,14156.438,57.4384765625,57.4384765625
2023-05-05,Sulawesi Utara,13750.0,13858.732,108.732421875,108.732421875
2023-05-05,Nusa Tenggara Timur,14225.0,14333.918,108.91796875,108.91796875
2023-05-05,Kepulauan Riau,14614.0,14258.319,-355.6806640625,355.6806640625
2023-05-05,Kalimantan Barat,14871.0,15381.706,510.7060546875,510.7060546875
2023-05-05,Kalimantan Tengah,15631.0,16619.303,988.302734375,988.302734375
2023-05-05,Maluku Utara,15514.0,14322.049,-1191.951171875,1191.951171875
2023-05-05,Kalimantan Timur,15252.0,15520.968,268.9677734375,268.9677734375
2023-05-05,Kalimantan Utara,15650.0,14742.1875,-907.8125,907.8125
2023-05-05,Sumatera Barat,15722.0,13826.352,-1895.6484375,1895.6484375
2023-05-05,Papua,16167.0,14292.459,-1874.541015625,1874.541015625
2023-05-05,Papua Barat,16357.0,14229.611,-2127.388671875,2127.388671875
2023-05-05,Kepulauan Bangka Belitung,13900.0,14389.183,489.1826171875,489.1826171875
2023-05-05,Maluku,15390.0,14278.306,-1111.6943359375,1111.6943359375
2023-05-05,Kalimantan Selatan,17577.0,16808.262,-768.73828125,768.73828125
2023-05-05,Sulawesi Tenggara,13273.0,13900.292,627.2919921875,627.2919921875
2023-05-05,Sumatera Utara,13463.0,13785.219,322.21875,322.21875
2023-05-05,Bali,13222.0,13093.216,-128.7841796875,128.7841796875
2023-05-05,Nusa Tenggara Barat,12250.0,14344.476,2094.4755859375,2094.4755859375
2023-05-05,Lampung,12300.0,14242.063,1942.0634765625,1942.0634765625
2023-05-05,Aceh,12741.0,13073.345,332.3447265625,332.3447265625
2023-05-05,Sumatera Selatan,12550.0,13802.2,1252.2001953125,1252.2001953125
2023-05-05,Jambi,13018.0,12963.516,-54.484375,54.484375
2023-05-05,D.I Yogyakarta,12620.0,13097.649,477.6494140625,477.6494140625
2023-05-05,Bengkulu,12836.0,13109.605,273.60546875,273.60546875
2023-05-05,Jawa Barat,12652.0,12957.652,305.65234375,305.65234375
2023-05-05,Sulawesi Selatan,12688.0,14012.702,1324.7021484375,1324.7021484375
2023-05-05,Banten,12688.0,13106.61,418.6103515625,418.6103515625
2023-05-05,Jawa Timur,12699.0,13850.873,1151.873046875,1151.873046875
2023-05-05,Jawa Tengah,12842.0,13145.006,303.005859375,303.005859375
2023-05-05,DKI Jakarta,12917.0,13066.769,149.7685546875,149.7685546875
2023-05-05,Sulawesi Barat,12633.0,14082.091,1449.0908203125,1449.0908203125
2023-05-06,Kalimantan Barat,14836.0,15393.132,557.1318359375,557.1318359375
2023-05-06,Gorontalo,13558.0,13025.948,-532.0517578125,532.0517578125
2023-05-06,Riau,14099.0,14165.003,66.0029296875,66.0029296875
2023-05-06,Nusa Tenggara Timur,14194.0,14344.283,150.283203125,150.283203125
2023-05-06,Kepulauan Riau,14200.0,14272.385,72.384765625,72.384765625
2023-05-06,Sulawesi Utara,13750.0,13866.929,116.9287109375,116.9287109375
2023-05-06,Kalimantan Selatan,17375.0,16820.29,-554.7109375,554.7109375
2023-05-06,Kepulauan Bangka Belitung,13900.0,14403.012,503.01171875,503.01171875
2023-05-06,Kalimantan Timur,15280.0,15533.955,253.955078125,253.955078125
2023-05-06,Papua,15958.0,14301.995,-1656.0048828125,1656.0048828125
2023-05-06,Kalimantan Tengah,15586.0,16631.96,1045.9609375,1045.9609375
2023-05-06,Kalimantan Utara,15650.0,14755.563,-894.4365234375,894.4365234375
2023-05-06,Sumatera Barat,15750.0,13834.566,-1915.43359375,1915.43359375
2023-05-06,Papua Barat,16313.0,14238.555,-2074.4453125,2074.4453125
2023-05-06,Maluku Utara,15489.0,14334.489,-1154.5107421875,1154.5107421875
2023-05-06,Sulawesi Tengah,13417.0,13959.838,542.837890625,542.837890625
2023-05-06,Maluku,15445.0,14291.651,-1153.3486328125,1153.3486328125
2023-05-06,Bali,13333.0,13101.453,-231.546875,231.546875
2023-05-06,Lampung,12280.0,14255.979,1975.978515625,1975.978515625
2023-05-06,Aceh,12783.0,13081.568,298.568359375,298.568359375
2023-05-06,Bengkulu,12836.0,13117.805,281.8046875,281.8046875
2023-05-06,Nusa Tenggara Barat,12438.0,14355.856,1917.8564453125,1917.8564453125
2023-05-06,Sumatera Selatan,12581.0,13810.435,1229.4345703125,1229.4345703125
2023-05-06,Jambi,13018.0,12972.679,-45.3212890625,45.3212890625
2023-05-06,Jawa Barat,12610.0,12967.465,357.46484375,357.46484375
2023-05-06,Sulawesi Tenggara,13383.0,13908.477,525.4765625,525.4765625
2023-05-06,Jawa Timur,12629.0,13861.908,1232.908203125,1232.908203125
2023-05-06,Sulawesi Barat,12667.0,14090.437,1423.4365234375,1423.4365234375
2023-05-06,Sulawesi Selatan,12667.0,14020.9375,1353.9375,1353.9375
2023-05-06,Banten,12688.0,13114.83,426.830078125,426.830078125
2023-05-06,Jawa Tengah,12882.0,13155.5,273.5,273.5
2023-05-06,DKI Jakarta,12917.0,13075.128,158.1279296875,158.1279296875
2023-05-06,Sumatera Utara,13528.0,13793.47,265.4697265625,265.4697265625
2023-05-06,D.I Yogyakarta,12620.0,13105.873,485.873046875,485.873046875
2023-05-07,Gorontalo,13558.0,13034.387,-523.61328125,523.61328125
2023-05-07,Riau,14059.0,14173.418,114.41796875,114.41796875
2023-05-07,Sulawesi Utara,13675.0,13874.97,199.9697265625,199.9697265625
2023-05-07,Nusa Tenggara Timur,14300.0,14354.476,54.4755859375,54.4755859375
2023-05-07,Kepulauan Riau,14800.0,14286.273,-513.7265625,513.7265625
2023-05-07,Kalimantan Barat,14823.0,15404.2295,581.2294921875,581.2294921875
2023-05-07,Maluku,15400.0,14304.811,-1095.189453125,1095.189453125
2023-05-07,Kalimantan Tengah,15586.0,16644.344,1058.34375,1058.34375
2023-05-07,Maluku Utara,15800.0,14346.744,-1453.255859375,1453.255859375
2023-05-07,Papua,15958.0,14311.369,-1646.630859375,1646.630859375
2023-05-07,Kalimantan Utara,15650.0,14768.741,-881.2587890625,881.2587890625
2023-05-07,Sumatera Barat,15676.0,13842.624,-1833.3759765625,1833.3759765625
2023-05-07,Papua Barat,16300.0,14247.344,-2052.65625,2052.65625
2023-05-07,Kalimantan Selatan,17955.0,16832.004,-1122.99609375,1122.99609375
2023-05-07,Kepulauan Bangka Belitung,13900.0,14416.663,516.6630859375,516.6630859375
2023-05-07,Kalimantan Timur,15102.0,15546.712,444.7119140625,444.7119140625
2023-05-07,Sulawesi Tenggara,13383.0,13916.51,533.509765625,533.509765625
2023-05-07,Sulawesi Tengah,13300.0,13967.881,667.880859375,667.880859375
2023-05-07,Bali,13222.0,13109.511,-112.4892578125,112.4892578125
2023-05-07,Nusa Tenggara Barat,12250.0,14367.056,2117.0556640625,2117.0556640625
2023-05-07,Aceh,12750.0,13089.605,339.60546875,339.60546875
2023-05-07,Bengkulu,12850.0,13125.825,275.8251953125,275.8251953125
2023-05-07,Jambi,13018.0,12981.588,-36.412109375,36.412109375
2023-05-07,Sumatera Selatan,12613.0,13818.508,1205.5078125,1205.5078125
2023-05-07,Jawa Barat,12615.0,12976.993,361.9931640625,361.9931640625
2023-05-07,D.I Yogyakarta,12620.0,13113.91,493.91015625,493.91015625
2023-05-07,Lampung,12208.0,14269.712,2061.7119140625,2061.7119140625
2023-05-07,Jawa Timur,12675.0,13872.616,1197.6162109375,1197.6162109375
2023-05-07,Sulawesi Selatan,12696.0,14029.026,1333.0263671875,1333.0263671875
2023-05-07,Banten,12750.0,13122.873,372.873046875,372.873046875
2023-05-07,DKI Jakarta,12917.0,13083.284,166.2841796875,166.2841796875
2023-05-07,Jawa Tengah,12939.0,13165.683,226.6826171875,226.6826171875
2023-05-07,Sumatera Utara,13560.0,13801.557,241.556640625,241.556640625
2023-05-07,Sulawesi Barat,12667.0,14098.636,1431.6357421875,1431.6357421875
2023-05-08,Gorontalo,13558.0,13042.595,-515.4052734375,515.4052734375
2023-05-08,Riau,14091.0,14181.683,90.6826171875,90.6826171875
2023-05-08,Nusa Tenggara Timur,14237.0,14364.493,127.4931640625,127.4931640625
2023-05-08,Sulawesi Utara,13813.0,13882.8545,69.8544921875,69.8544921875
2023-05-08,Kepulauan Riau,14614.0,14299.982,-314.017578125,314.017578125
2023-05-08,Kalimantan Barat,14836.0,15414.992,578.9921875,578.9921875
2023-05-08,Kalimantan Timur,15102.0,15559.232,457.232421875,457.232421875
2023-05-08,Kalimantan Tengah,15586.0,16656.45,1070.44921875,1070.44921875
2023-05-08,Maluku Utara,15640.0,14358.81,-1281.1904296875,1281.1904296875
2023-05-08,Kalimantan Utara,15650.0,14781.718,-868.2822265625,868.2822265625
2023-05-08,Papua,16125.0,14320.579,-1804.4208984375,1804.4208984375
2023-05-08,Sumatera Barat,15750.0,13850.5205,-1899.4794921875,1899.4794921875
2023-05-08,Papua Barat,16313.0,14255.978,-2057.0224609375,2057.0224609375
2023-05-08,Sulawesi Tengah,13500.0,13975.772,475.7724609375,475.7724609375
2023-05-08,Maluku,15509.0,14317.781,-1191.21875,1191.21875
2023-05-08,Kepulauan Bangka Belitung,13900.0,14430.13,530.1298828125,530.1298828125
2023-05-08,Kalimantan Selatan,17875.0,16843.402,-1031.59765625,1031.59765625
2023-05-08,Sulawesi Tenggara,13144.0,13924.39,780.3896484375,780.3896484375
2023-05-08,Nusa Tenggara Barat,12200.0,14378.07,2178.0703125,2178.0703125
2023-05-08,Aceh,12745.0,13097.453,352.453125,352.453125
2023-05-08,Lampung,12415.0,14283.262,1868.26171875,1868.26171875
2023-05-08,Bengkulu,12850.0,13133.661,283.6611328125,283.6611328125
2023-05-08,Sumatera Selatan,12547.0,13826.418,1279.41796875,1279.41796875
2023-05-08,Jambi,13018.0,12990.236,-27.763671875,27.763671875
2023-05-08,D.I Yogyakarta,12620.0,13121.756,501.755859375,501.755859375
2023-05-08,Bali,13333.0,13117.383,-215.6171875,215.6171875
2023-05-08,Sulawesi Selatan,12688.0,14036.966,1348.9658203125,1348.9658203125
2023-05-08,Banten,12688.0,13130.732,442.732421875,442.732421875
2023-05-08,Jawa Timur,12713.0,13882.991,1169.9912109375,1169.9912109375
2023-05-08,Sulawesi Barat,12717.0,14106.687,1389.6865234375,1389.6865234375
2023-05-08,Jawa Tengah,12853.0,13175.553,322.552734375,322.552734375
2023-05-08,DKI Jakarta,12917.0,13091.232,174.232421875,174.232421875
2023-05-08,Sumatera Utara,13493.0,13809.478,316.4775390625,316.4775390625
2023-05-08,Jawa Barat,12640.0,12986.233,346.2333984375,346.2333984375
2023-05-09,Gorontalo,13558.0,13050.565,-507.4345703125,507.4345703125
2023-05-09,Riau,14091.0,14189.795,98.794921875,98.794921875
2023-05-09,Nusa Tenggara Timur,14119.0,14374.335,255.3349609375,255.3349609375
2023-05-09,Sulawesi Utara,13750.0,13890.58,140.580078125,140.580078125
2023-05-09,Kepulauan Riau,14471.0,14313.509,-157.4912109375,157.4912109375
2023-05-09,Kalimantan Barat,14821.0,15425.414,604.4140625,604.4140625
2023-05-09,Maluku,15460.0,14330.562,-1129.4384765625,1129.4384765625
2023-05-09,Sumatera Barat,15528.0,13858.256,-1669.744140625,1669.744140625
2023-05-09,Papua,15563.0,14329.622,-1233.3779296875,1233.3779296875
2023-05-09,Maluku Utara,15675.0,14370.685,-1304.3154296875,1304.3154296875
2023-05-09,Kalimantan Tengah,15586.0,16668.27,1082.26953125,1082.26953125
2023-05-09,Kalimantan Utara,15650.0,14794.491,-855.5087890625,855.5087890625
2023-05-09,Papua Barat,16188.0,14264.454,-1923.5458984375,1923.5458984375
2023-05-09,Sulawesi Tengah,13500.0,13983.512,483.51171875,483.51171875
2023-05-09,Kalimantan Timur,15115.0,15571.515,456.5146484375,456.5146484375
2023-05-09,Kepulauan Bangka Belitung,13900.0,14443.411,543.4111328125,543.4111328125
2023-05-09,Kalimantan Selatan,17577.0,16854.479,-722.521484375,722.521484375
2023-05-09,Bali,13278.0,13125.063,-152.9365234375,152.9365234375
2023-05-09,Nusa Tenggara Barat,12222.0,14388.9,2166.900390625,2166.900390625
2023-05-09,Aceh,12741.0,13105.1045,364.1044921875,364.1044921875
2023-05-09,Lampung,12347.0,14296.626,1949.6259765625,1949.6259765625
2023-05-09,Bengkulu,12850.0,13141.307,291.306640625,291.306640625
2023-05-09,Sumatera Selatan,12594.0,13834.163,1240.1630859375,1240.1630859375
2023-05-09,Jambi,13018.0,12998.621,-19.37890625,19.37890625
2023-05-09,D.I Yogyakarta,12620.0,13129.403,509.4033203125,509.4033203125
2023-05-09,Sulawesi Tenggara,13387.0,13932.112,545.1123046875,545.1123046875
2023-05-09,Sulawesi Selatan,12675.0,14044.754,1369.75390625,1369.75390625
2023-05-09,Jawa Timur,12678.0,13893.03,1215.0302734375,1215.0302734375
2023-05-09,Banten,12688.0,13138.405,450.4052734375,450.4052734375
2023-05-09,Sulawesi Barat,12717.0,14114.587,1397.5869140625,1397.5869140625
2023-05-09,Jawa Tengah,12859.0,13185.102,326.1015625,326.1015625
2023-05-09,DKI Jakarta,12917.0,13098.967,181.966796875,181.966796875
2023-05-09,Sumatera Utara,13603.0,13817.23,214.23046875,214.23046875
2023-05-09,Jawa Barat,12652.0,12995.179,343.1787109375,343.1787109375
2023-05-10,Sulawesi Tengah,13500.0,13991.095,491.0947265625,491.0947265625
2023-05-10,Gorontalo,13558.0,13058.298,-499.7021484375,499.7021484375
2023-05-10,Riau,14058.0,14197.753,139.7529296875,139.7529296875
2023-05-10,Nusa Tenggara Timur,14119.0,14384.0,265.0,265.0
2023-05-10,Sulawesi Utara,13750.0,13898.144,148.1435546875,148.1435546875
2023-05-10,Kepulauan Riau,14614.0,14326.85,-287.150390625,287.150390625
2023-05-10,Kalimantan Barat,14836.0,15435.492,599.4921875,599.4921875
2023-05-10,Kalimantan Tengah,15586.0,16679.803,1093.802734375,1093.802734375
2023-05-10,Kalimantan Timur,15128.0,15583.554,455.5537109375,455.5537109375
2023-05-10,Maluku Utara,15675.0,14382.366,-1292.6337890625,1292.6337890625
2023-05-10,Kalimantan Utara,15650.0,14807.056,-842.9443359375,842.9443359375
2023-05-10,Papua Barat,16114.0,14272.7705,-1841.2294921875,1841.2294921875
2023-05-10,Papua,16125.0,14338.499,-1786.5009765625,1786.5009765625
2023-05-10,Sumatera Barat,15778.0,13865.825,-1912.1748046875,1912.1748046875
2023-05-10,Kepulauan Bangka Belitung,13900.0,14456.501,556.5009765625,556.5009765625
2023-05-10,Maluku,15511.0,14343.149,-1167.8505859375,1167.8505859375
2023-05-10,Kalimantan Selatan,17958.0,16865.229,-1092.771484375,1092.771484375
2023-05-10,Sulawesi Tenggara,13312.0,13939.678,627.677734375,627.677734375
2023-05-10,Sumatera Utara,13488.0,13824.813,336.8134765625,336.8134765625
2023-05-10,Bali,13222.0,13132.549,-89.451171875,89.451171875
2023-05-10,Nusa Tenggara Barat,12222.0,14399.542,2177.5419921875,2177.5419921875
2023-05-10,Aceh,12744.0,13112.56,368.5595703125,368.5595703125
2023-05-10,Lampung,12347.0,14309.801,1962.80078125,1962.80078125
2023-05-10,Sumatera Selatan,12588.0,13841.741,1253.7412109375,1253.7412109375
2023-05-10,Jambi,13018.0,13006.739,-11.2607421875,11.2607421875
2023-05-10,D.I Yogyakarta,12620.0,13136.85,516.849609375,516.849609375
2023-05-10,Bengkulu,12850.0,13148.761,298.7607421875,298.7607421875
2023-05-10,Jawa Barat,12652.0,13003.828,351.828125,351.828125
2023-05-10,Sulawesi Selatan,12675.0,14052.39,1377.3896484375,1377.3896484375
2023-05-10,Jawa Timur,12711.0,13902.727,1191.7265625,1191.7265625
2023-05-10,Sulawesi Barat,12717.0,14122.335,1405.3349609375,1405.3349609375
2023-05-10,Jawa Tengah,12816.0,13194.326,378.326171875,378.326171875
2023-05-10,DKI Jakarta,12917.0,13106.488,189.48828125,189.48828125
2023-05-10,Banten,12625.0,13145.885,520.884765625,520.884765625
2023-05-11,Kalimantan Barat,14821.0,15445.22,624.2197265625,624.2197265625
2023-05-11,Gorontalo,13558.0,13065.787,-492.212890625,492.212890625
2023-05-11,Riau,14033.0,14205.555,172.5546875,172.5546875
2023-05-11,Nusa Tenggara Timur,14100.0,14393.485,293.4853515625,293.4853515625
2023-05-11,Sulawesi Utara,13750.0,13905.544,155.5439453125,155.5439453125
2023-05-11,Kepulauan Riau,14614.0,14340.001,-273.9990234375,273.9990234375
2023-05-11,Kalimantan Selatan,17958.0,16875.648,-1082.3515625,1082.3515625
2023-05-11,Kepulauan Bangka Belitung,13900.0,14469.398,569.3984375,569.3984375
2023-05-11,Kalimantan Timur,15202.0,15595.346,393.345703125,393.345703125
2023-05-11,Kalimantan Tengah,15586.0,16691.041,1105.041015625,1105.041015625
2023-05-11,Sumatera Barat,15647.0,13873.229,-1773.771484375,1773.771484375
2023-05-11,Kalimantan Utara,15650.0,14819.408,-830.591796875,830.591796875
2023-05-11,Papua Barat,16100.0,14280.927,-1819.0732421875,1819.0732421875
2023-05-11,Papua,16292.0,14347.207,-1944.79296875,1944.79296875
2023-05-11,Maluku Utara,15550.0,14393.854,-1156.146484375,1156.146484375
2023-05-11,Sulawesi Tengah,13417.0,13998.5205,581.5205078125,581.5205078125
2023-05-11,Maluku,15460.0,14355.543,-1104.45703125,1104.45703125
2023-05-11,Bali,13222.0,13139.837,-82.1630859375,82.1630859375
2023-05-11,Nusa Tenggara Barat,12222.0,14409.996,2187.99609375,2187.99609375
2023-05-11,Lampung,12300.0,14322.785,2022.78515625,2022.78515625
2023-05-11,Aceh,12741.0,13119.808,378.8076171875,378.8076171875
2023-05-11,Bengkulu,12850.0,13156.017,306.0166015625,306.0166015625
